id,codeAndCountry,serieCode,country,serieName,year,indicator
15632,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,1993,0.0154
16354,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,1994,0.0146
17076,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,1995,0.0138
17798,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,1996,0.0131
18520,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,1997,0.0123
19242,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,1998,0.0115
19964,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,1999,0.0107
20686,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,2000,0.0101
21408,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,2001,0.0096
22130,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,2002,0.0092
22852,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,2003,0.0091
23574,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,2004,0.009
24296,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,2005,0.0089
25018,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,2006,0.0088
25740,4.1 - Bosnia and Herzegovina - 32841,4.1,Bosnia and Herzegovina,4.1 - Reduce child mortality,2007,0.0086
393,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1972,0.1107
1115,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1973,0.1058
1837,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1974,0.1007
2559,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1975,0.0957
3281,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1976,0.0907
4003,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1977,0.0858
4725,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1978,0.081
5447,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1979,0.0766
6169,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1980,0.0723
6891,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1981,0.0684
7613,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1982,0.0647
8335,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1983,0.0613
9057,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1984,0.0583
9779,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1985,0.0556
10501,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1986,0.0531
11223,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1987,0.0511
11945,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1988,0.0495
12667,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1989,0.0482
13389,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1990,0.048
14111,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1991,0.0488
14833,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1992,0.0508
15555,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1993,0.0539
16277,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1994,0.0581
16999,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1995,0.063
17721,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1996,0.068
18443,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1997,0.0731
19165,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1998,0.0775
19887,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,1999,0.0817
20609,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,2000,0.0854
21331,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,2001,0.0869
22053,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,2002,0.0866
22775,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,2003,0.0833
23497,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,2004,0.0746
24219,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,2005,0.0669
24941,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,2006,0.0631
25663,4.1 - Botswana - 34178,4.1,Botswana,4.1 - Reduce child mortality,2007,0.0623
447,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1972,NA
1169,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1973,NA
1891,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1974,NA
2613,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1975,NA
3335,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1976,NA
4057,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1977,NA
4779,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1978,NA
5501,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1979,NA
6223,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1980,NA
6945,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1981,NA
7667,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1982,0.0168
8389,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1983,0.0161
9111,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1984,0.0154
9833,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1985,0.0148
10555,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1986,0.0142
11277,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1987,0.0136
11999,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1988,0.0131
12721,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1989,0.0126
13443,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1990,0.0123
14165,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1991,0.0119
14887,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1992,0.0116
15609,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1993,0.0113
16331,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1994,0.0109
17053,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1995,0.0106
17775,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1996,0.0103
18497,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1997,0.01
19219,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1998,0.0098
19941,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,1999,0.0096
20663,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,2000,0.0095
21385,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,2001,0.0093
22107,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,2002,0.0092
22829,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,2003,0.009
23551,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,2004,0.0089
24273,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,2005,0.0087
24995,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,2006,0.0086
25717,4.1 - Brunei Darussalam - 36852,4.1,Brunei Darussalam,4.1 - Reduce child mortality,2007,0.0085
408,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1972,0.0362
1130,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1973,0.0356
1852,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1974,0.035
2574,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1975,0.0343
3296,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1976,0.0335
4018,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1977,0.0325
4740,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1978,0.0313
5462,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1979,0.03
6184,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1980,0.0287
6906,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1981,0.0276
7628,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1982,0.0266
8350,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1983,0.0257
9072,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1984,0.0247
9794,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1985,0.0235
10516,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1986,0.0225
11238,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1987,0.0218
11960,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1988,0.0214
12682,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1989,0.0215
13404,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1990,0.0221
14126,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1991,0.0226
14848,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1992,0.0229
15570,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1993,0.023
16292,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1994,0.0231
17014,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1995,0.0232
17736,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1996,0.0232
18458,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1997,0.0231
19180,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1998,0.0227
19902,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,1999,0.022
20624,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,2000,0.0211
21346,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,2001,0.0201
22068,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,2002,0.0191
22790,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,2003,0.0181
23512,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,2004,0.017
24234,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,2005,0.0159
24956,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,2006,0.015
25678,4.1 - Bulgaria - 38189,4.1,Bulgaria,4.1 - Reduce child mortality,2007,0.0143
391,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1972,0.1546
1113,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1973,0.1443
1835,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1974,0.1345
2557,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1975,0.1259
3279,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1976,0.1179
4001,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1977,0.1108
4723,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1978,0.1044
5445,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1979,0.0987
6167,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1980,0.0937
6889,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1981,0.089
7611,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1982,0.0847
8333,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1983,0.081
9055,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1984,0.0775
9777,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1985,0.0743
10499,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1986,0.0713
11221,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1987,0.0686
11943,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1988,0.0662
12665,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1989,0.0638
13387,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1990,0.0615
14109,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1991,0.0591
14831,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1992,0.0568
15553,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1993,0.0545
16275,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1994,0.0522
16997,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1995,0.0498
17719,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1996,0.0475
18441,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1997,0.045
19163,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1998,0.0425
19885,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,1999,0.0401
20607,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,2000,0.0377
21329,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,2001,0.0355
22051,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,2002,0.0334
22773,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,2003,0.0316
23495,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,2004,0.0301
24217,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,2005,0.0287
24939,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,2006,0.0275
25661,4.1 - Cabo Verde - 42200,4.1,Cabo Verde,4.1 - Reduce child mortality,2007,0.0265
412,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1972,NA
1134,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1973,NA
1856,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1974,NA
2578,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1975,0.3029
3300,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1976,0.2844
4022,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1977,0.265
4744,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1978,0.2419
5466,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1979,0.2135
6188,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1980,0.185
6910,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1981,0.1601
7632,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1982,0.1416
8354,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1983,0.129
9076,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1984,0.1222
9798,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1985,0.1195
10520,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1986,0.1183
11242,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1987,0.1175
11964,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1988,0.1169
12686,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1989,0.1165
13408,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1990,0.1164
14130,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1991,0.1168
14852,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1992,0.1175
15574,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1993,0.1185
16296,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1994,0.1199
17018,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1995,0.1214
17740,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1996,0.1227
18462,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1997,0.123
19184,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1998,0.1214
19906,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,1999,0.1174
20628,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,2000,0.1105
21350,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,2001,0.1007
22072,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,2002,0.0894
22794,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,2003,0.0789
23516,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,2004,0.0703
24238,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,2005,0.0634
24960,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,2006,0.0579
25682,4.1 - Cambodia - 43537,4.1,Cambodia,4.1 - Reduce child mortality,2007,0.0532
394,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1972,0.1941
1116,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1973,0.1907
1838,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1974,0.1886
2560,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1975,0.188
3282,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1976,0.1883
4004,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1977,0.188
4726,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1978,0.1864
5448,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1979,0.1837
6170,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1980,0.1797
6892,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1981,0.1747
7614,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1982,0.1684
8336,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1983,0.1619
9058,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1984,0.1549
9780,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1985,0.1481
10502,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1986,0.142
11224,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1987,0.1375
11946,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1988,0.1349
12668,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1989,0.1341
13390,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1990,0.1349
14112,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1991,0.1369
14834,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1992,0.1399
15556,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1993,0.1435
16278,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1994,0.1474
17000,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1995,0.1506
17722,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1996,0.1531
18444,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1997,0.1546
19166,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1998,0.1551
19888,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,1999,0.1536
20610,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,2000,0.1504
21332,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,2001,0.1458
22054,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,2002,0.1404
22776,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,2003,0.1346
23498,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,2004,0.1294
24220,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,2005,0.1241
24942,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,2006,0.1198
25664,4.1 - Cameroon - 44874,4.1,Cameroon,4.1 - Reduce child mortality,2007,0.1154
442,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1972,0.2025
1164,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1973,0.1992
1886,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1974,0.1958
2608,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1975,0.1931
3330,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1976,0.1906
4052,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1977,0.1878
4774,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1978,0.1854
5496,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1979,0.1835
6218,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1980,0.1815
6940,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1981,0.1792
7662,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1982,0.1776
8384,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1983,0.1762
9106,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1984,0.1754
9828,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1985,0.1747
10550,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1986,0.174
11272,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1987,0.1734
11994,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1988,0.1728
12716,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1989,0.1722
13438,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1990,0.1713
14160,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1991,0.1708
14882,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1992,0.1698
15604,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1993,0.169
16326,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1994,0.1681
17048,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1995,0.1676
17770,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1996,0.1671
18492,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1997,0.1666
19214,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1998,0.1657
19936,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,1999,0.165
20658,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,2000,0.1643
21380,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,2001,0.1633
22102,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,2002,0.1616
22824,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,2003,0.1604
23546,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,2004,0.1588
24268,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,2005,0.1568
24990,4.1 - Central African Republic - 48885,4.1,Central African Republic,4.1 - Reduce child mortality,2006,0.1537
